Date_shamsi,full_index,turnover,value
1397-05-14,128448,2837580000,9.49655E+12
1397-05-15,133328.3,3642460000,1.39112E+13
1397-05-16,133584.4,2617140000,9.02627E+12
1397-05-17,131521.6,2067730000,4.99116E+12
1397-05-20,129013.8,1575040000,4.27621E+12
1397-05-21,129901.9,2286280000,7.32944E+12
1397-05-22,128522.7,1654160000,3.66399E+12
1397-05-23,130927.7,1479920000,4.66826E+12
1397-05-24,130476.9,1136670000,3.37625E+12
1397-05-27,131535.8,9891630000,1.50812E+13
1397-05-28,134354.8,1842420000,5.70518E+12
1397-05-29,137072.9,1888980000,7.14715E+12
1397-05-30,136910.6,1560360000,4.65713E+12
1397-06-03,136343.4,1425800000,4.60996E+12
1397-06-04,138582.6,1735920000,6.00863E+12
1397-06-05,140309.2,2454300000,6.85007E+12
1397-06-06,136765.9,2215710000,6.13869E+12
1397-06-07,137472.4,3706980000,8.79119E+12
1397-06-10,136109.7,2985410000,5.77369E+12
1397-06-11,133676.1,2445540000,5.54958E+12
1397-06-12,135257.8,1920990000,4.50907E+12
1397-06-13,137983.8,2534270000,5.72048E+12
1397-06-14,137714.2,2141630000,5.31798E+12
1397-06-17,139628.7,2749570000,6.41072E+12
1397-06-18,142234.4,3543730000,8.27439E+12
1397-06-19,146998.7,3454040000,9.77937E+12
1397-06-20,148577.6,0,0
1397-06-21,155061.1,3326210000,1.08625E+13
1397-06-24,158119.2,5084240000,1.77152E+13
1397-06-25,155710.2,4940450000,1.14764E+13
1397-06-26,158071.9,4622540000,1.2231E+13
1397-06-27,157328.7,3582440000,9.04643E+12
1397-06-31,160538.2,4599790000,1.32931E+13
1397-07-01,165072.1,4791580000,1.34523E+13
1397-07-02,168624.7,3846680000,1.1406E+13
1397-07-03,174618.2,4843170000,1.6301E+13
1397-07-04,180635.6,4544990000,1.55727E+13
1397-07-08,195104,4775590000,1.7354E+13
1397-07-09,195480.2,6029460000,2.10571E+13
1397-07-10,188259.4,5235120000,1.41601E+13
1397-07-11,185559.3,5605160000,1.73329E+13
1397-07-14,184085.2,6029720000,1.82087E+13
1397-07-15,176419.4,7249850000,2.19756E+13
1397-07-16,175185.5,3188800000,1.12794E+13
1397-07-17,180847.6,5308520000,1.80936E+13
1397-07-18,181015.7,3217350000,1.18141E+13
1397-07-21,175033,1646480000,6.56334E+12
1397-07-22,174826.4,1306390000,3.20813E+12
1397-07-23,180601.5,2849950000,9.13238E+12
1397-07-24,182834.1,3760060000,1.1218E+13
1397-07-25,182929.1,3747570000,1.22772E+13
1397-07-28,188575.8,2662120000,8.90858E+12
1397-07-29,189438,3209110000,1.15076E+13
1397-07-30,187778.9,3200240000,1.13605E+13
1397-08-01,185318.7,2718380000,9.75365E+12
1397-08-02,181060,1801740000,6.36476E+12
1397-08-05,178841.3,2138530000,7.76438E+12
1397-08-06,180626.9,2151770000,6.60664E+12
1397-08-07,183219.5,2017810000,5.30332E+12
1397-08-09,183367.3,2282810000,5.83485E+12
1397-08-12,183448.8,2423030000,7.69649E+12
1397-08-13,182918.6,2118560000,5.95729E+12
1397-08-14,184159.8,2340500000,7.76147E+12
1397-08-15,185100.4,2118330000,8.69401E+12
1397-08-19,184231.1,4095940000,1.08038E+13
1397-08-20,180668.3,2290760000,7.27282E+12
1397-08-21,182211.7,2414840000,7.26058E+12
1397-08-22,183212.2,3262600000,8.4806E+12
1397-08-23,181994.3,1873210000,5.17413E+12
1397-08-26,178819.3,2021770000,6.99511E+12
1397-08-27,173557.7,2164780000,7.08864E+12
1397-08-28,175816.5,1790320000,5.3328E+12
1397-08-29,176458.7,1651170000,5.0972E+12
1397-08-30,175713.2,1820690000,5.671E+12
1397-09-03,171252.9,1695260000,4.52958E+12
1397-09-05,166463.5,1393790000,4.7693E+12
1397-09-06,167199.8,1246100000,4.72287E+12
1397-09-07,163772.1,1553610000,3.89379E+12
1397-09-10,159853.8,2066370000,5.865E+12
1397-09-11,163138.5,1536940000,4.1036E+12
1397-09-12,166304.4,1366300000,3.6554E+12
1397-09-13,165701.7,1306680000,3.85648E+12
1397-09-14,166860.1,1474210000,4.43666E+12
1397-09-17,167083.2,1234690000,3.28433E+12
1397-09-18,166891.2,2389520000,5.2459E+12
1397-09-19,166915.9,1601670000,3.81554E+12
1397-09-20,166235,1342540000,3.26855E+12
1397-09-21,165352.1,1242150000,3.1411E+12
1397-09-24,164485.9,1183100000,3.05172E+12
1397-09-25,161708.1,1500280000,3.5852E+12
1397-09-26,159749.9,1555090000,3.89351E+12
1397-09-27,159146.4,1018510000,2.97476E+12
1397-09-28,156083.2,1210290000,3.65349E+12
1397-10-01,154550.5,1106590000,3.34987E+12
1397-10-02,156693.8,1621180000,4.06734E+12
1397-10-03,157484,2158850000,5.70757E+12
1397-10-04,156950.3,2112370000,6.25369E+12
1397-10-05,158443.7,3433090000,8.28593E+12
1397-10-08,160774,2960530000,5.21936E+12
1397-10-09,161309.8,2495490000,7.90905E+12
1397-10-10,161405.3,2495490000,7.90905E+12
1397-10-11,161840.8,3666560000,7.31134E+12
1397-10-12,160898.9,4163150000,8.98904E+12
1397-10-15,161107.4,1799040000,3.98905E+12
1397-10-16,161275.8,2464840000,5.57013E+12
1397-10-17,162323.6,2003930000,5.61742E+12
1397-10-18,163967.2,2399610000,6.15814E+12
1397-10-19,164829.4,1801750000,4.16163E+12
1397-10-22,164929.9,1583020000,3.7455E+12
1397-10-23,164493.8,4288380000,9.32934E+12
1397-10-24,164696.4,2044920000,4.7735E+12
1397-10-25,165445.5,2486150000,6.08588E+12
1397-10-26,165595,3277470000,9.67174E+12
1397-10-29,166131.1,1907960000,5.11635E+12
1397-10-30,165575.1,2321340000,6.32991E+12
1397-11-01,161922.2,2068730000,5.28588E+12
1397-11-02,162805.7,2143310000,5.19976E+12
1397-11-03,162940.9,2107470000,4.84662E+12
1397-11-06,162477.5,1593030000,4.04844E+12
1397-11-07,160798,3196300000,7.02759E+12
1397-11-08,159818.2,1953230000,4.51936E+12
1397-11-09,160153,1585250000,4.44095E+12
1397-11-10,160294.9,1719010000,4.54216E+12
1397-11-13,159855.4,1613300000,3.94808E+12
1397-11-14,157355.2,1682510000,4.17104E+12
1397-11-15,158043.9,3493790000,6.96399E+12
1397-11-16,158394.2,1606940000,4.58561E+12
1397-11-17,158535.5,1606630000,4.07274E+12
1397-11-21,158468.2,1075540000,3.98434E+12
1397-11-23,157973.3,1234400000,3.45833E+12
1397-11-24,157310.8,1546350000,3.9358E+12
1397-11-27,157113.6,1311930000,5.09607E+12
1397-11-28,156155,1065840000,3.10467E+12
1397-11-29,156705.1,1306930000,3.38468E+12
1397-11-30,157387.5,1228100000,4.15707E+12
1397-12-01,159489.5,1431680000,4.78605E+12
1397-12-04,164267.8,2812520000,8.20018E+12
1397-12-05,166030.3,1932450000,6.36604E+12
1397-12-06,166793.6,2960300000,8.24933E+12
1397-12-07,164712.2,1969980000,5.12032E+12
1397-12-08,165295.1,2285600000,4.99123E+12
1397-12-11,164370.3,1450560000,3.75964E+12
1397-12-12,164442.7,2827010000,6.416E+12
1397-12-13,164238.6,2532780000,7.07297E+12
1397-12-14,162593.6,2223140000,6.97635E+12
1397-12-15,162827.3,2458810000,6.34644E+12
1397-12-18,163007.3,2469100000,6.14652E+12
1397-12-20,167371.5,3757120000,1.36113E+13
1397-12-21,167909.7,1721180000,5.79486E+12
1397-12-22,169115.5,3945490000,9.6766E+12
1397-12-25,171124.9,1699170000,6.58769E+12
1397-12-26,172522.5,4743970000,1.88595E+13
1397-12-27,175898.8,6810550000,2.4109E+13
1397-12-28,178659.1,1856230000,6.18764E+12
1398-01-05,179194.3,1045740000,3.01522E+12
1398-01-06,179766.4,1549320000,4.02354E+12
1398-01-07,181542.4,1942120000,5.19781E+12
1398-01-10,185358,1980790000,5.97565E+12
1398-01-11,185281.1,1989200000,5.75533E+12
1398-01-17,186535.5,2112380000,5.86745E+12
1398-01-18,188073.8,3549220000,8.82571E+12
1398-01-19,188592.8,3196450000,9.41713E+12
1398-01-20,190425.1,3040940000,9.16392E+12
1398-01-21,193978.3,293240000,9.7188E+11
1398-01-24,195202.7,3340250000,1.02818E+13
1398-01-25,196084.1,2832120000,9.26886E+12
1398-01-26,201805.8,7500140000,1.38025E+13
1398-01-27,201890.8,11912990000,1.81104E+13
1398-01-28,199911.3,9061350000,1.82256E+13
1398-02-02,204322,6818180000,1.56673E+13
1398-02-03,202857.5,3672870000,8.24185E+12
1398-02-04,203776.9,7443430000,1.21491E+13
1398-02-07,205287.4,4548770000,9.36367E+12
1398-02-08,209243.9,4693870000,1.44734E+13
1398-02-09,214867.6,7383530000,1.86293E+13
1398-02-10,216642,5267710000,1.50035E+13
1398-02-11,220109,5131700000,1.59764E+13
1398-02-14,224589.6,6424780000,1.46597E+13
1398-02-15,224057.3,7928370000,1.92114E+13
1398-02-16,215820.6,5427140000,1.43902E+13
1398-02-17,208197.1,4392120000,1.08689E+13
1398-02-18,211344.1,5952850000,1.44623E+13
1398-02-21,209154.9,4221760000,1.09394E+13
1398-02-22,204069.3,3356740000,8.86029E+12
1398-02-23,207751.7,3464270000,8.69668E+12
1398-02-24,211746.4,5092730000,1.32712E+13
1398-02-25,211017.8,3513590000,9.25414E+12
1398-02-28,212747.7,3766610000,1.05823E+13
1398-02-29,212851.5,3299920000,1.02068E+13
1398-02-30,211871.7,3583510000,1.01608E+13
1398-02-31,215091.6,3458640000,1.1639E+13
1398-03-01,215168.6,2860700000,8.11012E+12
1398-03-04,214314.2,2310800000,7.13899E+12
1398-03-05,217573.9,3654760000,1.07316E+13
1398-03-07,223253.8,5161740000,1.65459E+13
1398-03-08,224476.8,4402630000,1.20799E+13
1398-03-11,222387.8,5283630000,1.20123E+13
1398-03-12,224544.4,4893090000,1.18453E+13
1398-03-13,226983.4,4949560000,1.31381E+13
1398-03-18,226888.2,3559390000,1.05675E+13
1398-03-19,229808.8,3987800000,1.39934E+13
1398-03-20,230267.7,4781490000,1.49142E+13
1398-03-21,230617.5,7896070000,2.20746E+13
1398-03-22,233352.8,5906850000,1.67235E+13
1398-03-25,234167.7,6533450000,1.75647E+13
1398-03-26,238220.2,5100300000,1.80125E+13
1398-03-27,238160.7,3497110000,1.62708E+13
1398-03-28,237148.2,3870880000,1.2878E+13
1398-03-29,234879.4,347970000,1.2143E+12
1398-04-01,233886.1,2716770000,8.50714E+12
1398-04-02,237459.9,2719360000,8.74891E+12
1398-04-03,242568.1,3301290000,1.1026E+13
1398-04-04,245098.7,3464420000,1.26487E+13
1398-04-05,248577.8,3505070000,1.33596E+13
1398-04-09,248533,3139720000,1.11293E+13
1398-04-10,247122.5,2747520000,8.91548E+12
1398-04-11,248275.9,2657760000,9.67001E+12
1398-04-12,248944,3030250000,9.80861E+12
1398-04-15,245445.6,2803810000,9.12402E+12
1398-04-16,246447.5,2400150000,7.88378E+12
1398-04-17,249252.6,4925360000,1.18327E+13
1398-04-18,248716.1,4242010000,1.61467E+13
1398-04-19,249622.1,2939660000,9.44384E+12
1398-04-22,250605,5244630000,2.00128E+13
1398-04-23,253577.8,2943800000,9.28746E+12
1398-04-24,253303.3,2848070000,9.17655E+12
1398-04-25,246268.1,2823610000,1.11662E+13
1398-04-26,246790.4,3291010000,1.0605E+13
1398-04-29,246437.4,2831600000,8.3735E+12
1398-04-30,249661.6,1588440000,7.56178E+12
1398-04-31,253056.8,1838400000,8.75166E+12
1398-05-01,251278.3,1547950000,6.61917E+12
1398-05-02,252864.6,1999960000,1.42323E+13
1398-05-05,252275.4,1811270000,6.78514E+12
1398-05-06,252324.7,2210920000,7.42096E+12
1398-05-07,252488.3,2210920000,7.42096E+12
1398-05-08,252898.1,1981880000,7.13244E+12
1398-05-09,254445.7,2436730000,8.38985E+12
1398-05-12,254453.9,1886360000,8.1949E+12
1398-05-13,255530.2,2319620000,9.42483E+12
1398-05-14,256698.2,2319620000,9.42483E+12
1398-05-15,255512,3255280000,1.17698E+13
1398-05-16,255163.3,2879280000,9.45266E+12
1398-05-19,255306.4,3070180000,9.44821E+12
1398-05-20,255876.2,2859710000,8.95119E+12
1398-05-22,257097.2,4263310000,1.06728E+13
1398-05-23,261391.5,3338260000,1.07271E+13
1398-05-26,261405.8,3838290000,1.22702E+13
1398-05-27,260992,12953910000,2.11226E+13
1398-05-28,262941,3111010000,1.11107E+13
1398-05-30,266127.2,3117820000,1.1255E+13
1398-06-02,269986.1,5126190000,1.3604E+13
1398-06-03,269225.3,5255720000,1.60373E+13
1398-06-04,274871.8,4813260000,1.51684E+13
1398-06-05,278469.9,4645830000,1.65357E+13
1398-06-06,278674.9,3854770000,1.53075E+13
1398-06-09,284139.2,4736070000,1.9418E+13
1398-06-10,286114.8,4736070000,1.9418E+13
1398-06-11,283062.7,4347150000,1.6615E+13
1398-06-12,285573.6,2951650000,1.16523E+13
1398-06-13,290178.5,3106250000,1.28069E+13
1398-06-16,294601.6,3528150000,1.49627E+13
1398-06-17,296731.8,3872110000,1.66739E+13
1398-06-20,299930.7,4216100000,1.57157E+13
1398-06-23,304460.1,7425030000,2.04726E+13
1398-06-24,302395.7,6551080000,2.15991E+13
1398-06-25,305917.2,7534180000,2.29047E+13
1398-06-26,302082.1,9953610000,2.06381E+13
1398-06-27,294166.6,5203960000,1.57426E+13
1398-06-30,297712.6,3947410000,1.45696E+13
1398-06-31,302103.6,5103580000,2.06273E+13
1398-07-01,311471.4,5232140000,2.20204E+13
1398-07-02,312206.5,4686070000,2.03539E+13
1398-07-03,314409.2,5364130000,1.71917E+13
1398-07-06,320023.9,4440510000,1.92542E+13
1398-07-07,318250.6,8166810000,2.83013E+13
1398-07-08,324705.9,5872310000,2.32683E+13
1398-07-09,326098.1,8679470000,3.16058E+13
1398-07-10,326117.2,6921210000,2.62421E+13
1398-07-13,327305.8,6348030000,2.4396E+13
1398-07-14,320208.4,5175530000,2.25238E+13
1398-07-15,320909.7,4875710000,1.88283E+13
1398-07-16,314469.8,4606620000,1.82789E+13
1398-07-17,313049.1,3921910000,1.69435E+13
1398-07-20,322059.8,3689350000,1.80648E+13
1398-07-21,326190.8,3210090000,1.65516E+13
1398-07-22,319871.6,2658210000,1.18082E+13
1398-07-23,308978.9,3191020000,1.17634E+13
1398-07-24,309640.3,3257720000,1.0482E+13
1398-07-28,301391.1,2629890000,9.17089E+12
1398-07-29,302173.1,3116840000,1.23183E+13
1398-07-30,308314.9,3429090000,1.44493E+13
1398-08-01,305807.6,2312500000,9.49143E+12
1398-08-04,303449.8,1978700000,8.21111E+12
1398-08-06,305969.9,2438180000,1.04682E+13
1398-08-08,309661.3,2348840000,8.94411E+12
1398-08-11,308730.2,2883090000,1.32634E+13
1398-08-12,308960.9,3430860000,1.33018E+13
1398-08-13,304676.5,2836980000,1.15534E+13
1398-08-14,305333.2,2743640000,1.12497E+13
1398-08-18,305858.9,2474880000,1.04658E+13
1398-08-19,302795.1,2218040000,1.05704E+13
1398-08-20,303944.1,2891200000,1.47715E+13
1398-08-21,306655.3,2354860000,1.06262E+13
1398-08-22,307094.1,2154840000,1.09147E+13
1398-08-25,306885.8,2498510000,1.20768E+13
1398-08-26,302340.6,7433060000,3.74065E+13
1398-08-27,302726.3,1980990000,9.30931E+12
1398-08-28,304688.5,1876440000,8.27006E+12
1398-08-29,304997,1892010000,9.03472E+12
1398-09-02,305622.5,2071460000,9.8935E+12
1398-09-03,305774,2716340000,1.36003E+13
1398-09-04,308477.2,2921090000,1.38717E+13
1398-09-05,309643.3,3269100000,1.52574E+13
1398-09-06,311230.1,2413340000,1.32717E+13
1398-09-09,314587.9,3081130000,1.4734E+13
1398-09-10,318670.5,3451520000,1.62879E+13
1398-09-11,320194.8,3916120000,2.09225E+13
1398-09-12,320814.4,2729330000,1.44768E+13
1398-09-13,322527.9,3401980000,1.52555E+13
1398-09-16,327624.8,3569590000,1.91786E+13
1398-09-17,332567.2,4605800000,2.11867E+13
1398-09-18,335792,4275070000,2.06773E+13
1398-09-19,339434.4,5617210000,2.5423E+13
1398-09-20,337904.6,3306690000,1.88441E+13
1398-09-23,337904.6,4646640000,2.35723E+13
1398-09-24,337904.6,5215960000,2.80621E+13
1398-09-25,344487.6,3532140000,2.02351E+13
1398-09-26,346870,4520180000,2.32601E+13
1398-09-27,350322.6,4660220000,2.13056E+13
1398-09-30,353996.7,4569980000,2.09993E+13
1398-10-01,356721,4086580000,2.14379E+13
1398-10-02,359365,6250160000,3.22332E+13
1398-10-03,362259,3578220000,2.14938E+13
1398-10-04,361088,4126020000,2.31167E+13
1398-10-07,367632,5529750000,2.83785E+13
1398-10-08,369729,5626150000,3.05767E+13
1398-10-09,375547,4879900000,2.63726E+13
1398-10-10,377012,5790970000,3.16481E+13
1398-10-11,384099,4693320000,2.80883E+13
1398-10-14,367334,6582860000,2.72775E+13
1398-10-15,365815,5900040000,3.02905E+13
1398-10-17,358843,6016520000,2.47407E+13
1398-10-18,353807,4890470000,1.72811E+13
1398-10-21,359807,1394200000,8.77515E+12
1398-10-22,375650,5162820000,2.74348E+13
1398-10-23,392038,8064820000,3.73316E+13
1398-10-24,395912,5981350000,3.26146E+13
1398-10-25,399445,5873210000,3.08893E+13
1398-10-28,409962,8887530000,3.59947E+13
1398-10-29,410694,6053900000,3.37672E+13
1398-10-30,409807,6054750000,3.31339E+13
1398-11-01,406008,6451840000,3.89924E+13
1398-11-02,411211,1793020000,1.12092E+13
1398-11-05,417001,5103690000,3.10362E+13
1398-11-06,418312,7848420000,4.60082E+13
1398-11-07,420668,6392660000,3.16195E+13
1398-11-08,,5678140000,3.70823E+13
1398-11-12,1251041,3561930000,1.33376E+13
1398-11-13,428216,7479660000,3.58114E+13
1398-11-14,438880,7128230000,4.02863E+13
1398-11-15,440199,11152110000,5.04924E+13
1398-11-16,445894,8213870000,4.01723E+13
1398-11-19,452842,9747120000,4.59373E+13
1398-11-21,447151,5853900000,4.12261E+13
1398-11-23,459080,5021000000,2.906E+13
1398-11-26,461988,5903000000,3.4901E+13
1398-11-27,472749,9375690000,4.49375E+13
1398-11-28,476813,207590000,1.28278E+12
1398-11-29,472120,213960000,1.54823E+12
1398-11-30,478755,5523240000,3.88279E+13
1398-12-03,481869,4928330000,3.03983E+13
1398-12-04,498904,5332720000,3.80689E+13
1398-12-05,503736,6173960000,4.73774E+13
1398-12-06,518512,7975040000,5.11076E+13
1398-12-07,523850,8219210000,5.53342E+13
1398-12-10,505801,5784830000,4.08474E+13
1398-12-11,515583,6249980000,4.27333E+13
1398-12-12,529329,8754620000,5.20686E+13
1398-12-13,544237,6322610000,5.13272E+13
1398-12-14,555167,10165270000,7.90792E+13
1398-12-17,549185,6802830000,5.68953E+13
1398-12-19,534378,5537360000,3.4738E+13
1398-12-20,519847,4784950000,3.55854E+13
1398-12-21,520211,6906410000,6.4871E+13
1398-12-24,502739,4213620000,3.83179E+13
1398-12-25,494405,6472790000,4.03855E+13
1398-12-26,506079,6108210000,4.85248E+13
1398-12-27,502429,4544960000,3.70815E+13
1398-12-28,512900,5180540000,4.19596E+13
1399-01-05,508666,4157000000,2.8436E+13
1399-01-06,521267,4775000000,3.7182E+13
1399-01-08,521268,0,0
1399-01-09,532525,5128000000,3.6429E+13
1399-01-10,545649,8850000000,6.0168E+13
1399-01-11,547659,7920000000,5.6227E+13
1399-01-16,567426,7003000000,5.3331E+13
1399-01-17,573904,7602000000,6.0211E+13
1399-01-18,569674,7294000000,6.0172E+13
1399-01-19,583354,6463000000,5.5808E+13
1399-01-20,597069,6745000000,5.8801E+13
1399-01-23,607856,6659000000,5.7318E+13
1399-01-24,623260,7443000000,6.4039E+13
1399-01-25,624527,6047000000,6.2572E+13
1399-01-26,626409,5453010000,5.13779E+13
1399-01-27,645762,12371000000,1.10819E+14
1399-01-29,645763,0,0
1399-01-30,668906,5771000000,6.1601E+13
1399-01-31,690037,10964000000,1.02817E+14
1399-02-01,708995,6932550000,7.7614E+13
1399-02-02,726137,7080000000,8.2641E+13
1399-02-03,741952,6060000000,7.3529E+13
1399-02-05,741932,0,0
1399-02-06,769872,3446000000,5.1788E+13
1399-02-07,797813,9523000000,1.21604E+14
1399-02-08,820505,7200000000,9.6908E+13
1399-02-09,845952,6516460000,8.58381E+13
1399-02-10,878101,4899640000,7.51425E+13
1399-02-13,917406,4212660000,6.55444E+13
1399-02-14,956199,5704280000,9.07514E+13
1399-02-15,979105,9754420000,1.39519E+14
1399-02-16,980571,19545410000,1.62064E+14
1399-02-17,977923,12640800000,1.28356E+14
1399-02-20,1020217.53,6426290000,9.80791E+13
1399-02-21,1043252.5,6808420000,1.1074E+14
1399-02-22,1047763.19,7300470000,1.03751E+14
1399-02-23,1021444.8,22220380000,1.92115E+14
1399-02-24,1017659.6,16622230000,1.77533E+14
1399-02-27,987475,5697100000,6.20409E+13
1399-02-28,968460,10629700000,1.02795E+14
1399-02-29,995180,12268240000,1.2286E+14
1399-02-30,1002124.6,8835690000,9.60145E+13
1399-02-31,986759,9357280000,1.1173E+14
1399-03-03,959840,11488500000,8.19336E+13
1399-03-06,926132,7409580000,6.32971E+13
1399-03-07,938557,12922690000,8.51771E+13
1399-03-11,970412,12271030000,9.22554E+13
1399-03-12,988120,9790560000,6.94776E+13
1399-03-13,1028537.8,10742320000,9.68934E+13
1399-03-17,1068844.2,8994310000,7.29382E+13
1399-03-18,1116186.6,6730970000,8.59893E+13
1399-03-19,1118912.1,10520080000,1.34011E+14
1399-03-20,1118118,9539680000,1.04796E+14
1399-03-21,1153679.7,10324850000,1.03277E+14
1399-03-24,1189857.9,7561260000,9.6675E+13
1399-03-25,1185421.9,13715760000,1.55481E+14
1399-03-26,1200100,659770000,8.55173E+12
1399-03-27,1229673.6,6486470000,1.12602E+14
1399-03-31,1270627.1,8045940000,1.10345E+14
1399-04-01,1300812.77,11297470000,1.35662E+14
1399-04-02,1341578.8,9095220000,1.2086E+14
1399-04-03,1391025.4,6480820000,1.37863E+14
1399-04-04,1419453.4,6003120000,1.1348E+14
1399-04-07,1466277.5,5450100000,0
1399-04-08,1491927.7,15793320000,2.02096E+14
1399-04-09,1481938,12109700000,1.5221E+14
1399-04-10,1481938.4,5674580000,9.95522E+13
1399-04-11,1612902,9411260000,1.41214E+14
1399-04-14,1621343.3,13887660000,2.02561E+14
1399-04-15,1655429.6,8744760000,1.43907E+14
1399-04-16,1718350.1,6198640000,1.32037E+14
1399-04-17,1747078.6,8792700000,1.50457E+14
1399-04-18,1753642.8,15561700000,2.21728E+14
1399-04-21,1741353.7,0,0
1399-04-22,1812832.5,0,0
1399-04-23,1822832.5,11204510000,1.85624E+14
1399-04-24,1844907.3,9171400000,1.71043E+14
1399-04-25,1841700.7,13705180000,2.28707E+14
1399-04-27,1841701,0,0
1399-04-28,1809172,7240910000,1.24219E+14
1399-04-29,1865028,13554000000,2.17824E+14
1399-04-30,1924845,8428000000,1.94347E+14
1399-05-01,1901147,6612160000,1.53848E+14
1399-05-04,1952910,9173880000,1.82479E+14
1399-05-05,1946086.2,8185470000,1.50804E+14
1399-05-06,1933935.6,13467650000,2.23996E+14
1399-05-07,1941193.5,13326370000,2.24465E+14
1399-05-08,1904324.2,9494130000,1.59718E+14
1399-05-11,1961621.7,10464050000,1.73135E+14
1399-05-12,2011524.3,9683620000,1.9333E+14
1399-05-13,1995044.4,8154470000,1.56372E+14
1399-05-14,1995044,12672970000,2.41979E+14
1399-05-15,2034192.5,7093700000,1.73382E+14
1399-05-19,2065114.2,7811360000,1.59792E+14
1399-05-20,2065114.3,11539370000,2.14199E+14
1399-05-21,1999843.4,6373720000,1.1096E+14
1399-05-22,1903267.6,10376070000,1.72787E+14
1399-05-25,1903267,5546310000,8.07409E+13
1399-05-26,1813565.7,4539840000,7.54381E+13
1399-05-27,1825353,13678270000,1.47436E+14
1399-05-28,1825353,11413990000,1.8659E+14
1399-05-29,1757229.2,4055610000,5.15576E+13
1399-06-01,1727239.5,0,0
1399-06-02,1662215.4,5809870000,8.85506E+13
1399-06-03,1608581.7,9804030000,1.26757E+14
1399-06-04,1650044.3,10035610000,1.56639E+14
1399-06-05,1718783.4,3836210000,7.89609E+13
1399-06-10,1728035.3,15070860000,2.29819E+14
1399-06-11,1684786.6,4901360000,8.04585E+13
1399-06-12,1631941.3,11433460000,6.87205E+13
1399-06-15,1642007.7,9721840000,1.10398E+14
1399-06-16,1647781.84,9294680000,1.03477E+14
1399-06-17,1607195.33,4222610000,3.78118E+13
1399-06-18,1570010,962600000,1.54589E+13
1399-06-19,1556280.32,7940850000,8.88622E+13
1399-06-22,1583753.62,5423970000,7.5481E+13
1399-06-23,1578190.12,8634110000,8.61341E+13
1399-06-24,1607587.14,7287780000,8.33106E+13
1399-06-25,1664592.81,8510720000,9.54745E+13
1399-06-26,1704108.46,16546170000,1.55783E+14
1399-06-29,1699493.99,12143330000,1.14362E+14
1399-06-30,1652235.68,6444280000,8.31898E+13
1399-06-31,1595160,4882900000,4.50508E+13
1399-07-01,1581180.12,9953600000,1.04701E+14
1399-07-02,1611582.46,13956940000,1.31158E+14
1399-07-05,1615531.23,6692280000,7.24466E+13
1399-07-06,1570888.25,6489750000,5.3209E+13
1399-07-07,1515929.98,1467390000,2.00728E+13
1399-07-08,1492939.81,9165540000,7.90316E+13
1399-07-09,1503426.84,2534120000,2.23115E+13
1399-07-12,1546154.72,6664530000,6.25345E+13
1399-07-13,1522980.88,13608330000,1.23879E+14
1399-07-14,1490173.09,8708280000,6.4188E+13
1399-07-15,1514698.24,5839130000,6.50188E+13
1399-07-16,1540700.01,7691800000,7.78659E+13
1399-07-19,1541822.8,6664460000,6.83069E+13
1399-07-20,1584056,12047730000,1.22085E+14
1399-07-21,1571912,18902970000,1.50545E+14
1399-07-22,1579675.66,10898060000,9.71187E+13
1399-07-23,1561416.08,6204590000,8.42586E+13
1399-07-27,1514272.54,3342260000,4.79192E+13
1399-07-28,1462283.2,1538170000,2.39049E+13
1399-07-29,1419305.29,3518080000,3.28165E+13
1399-07-30,1412354.66,10400390000,8.36667E+13
1399-08-03,1374057.4,2723170000,2.64648E+13
1399-08-05,1336587.04,6243330000,4.78481E+13
1399-08-06,1302028.52,5487600000,3.67975E+13
1399-08-07,1288330.51,7515870000,6.15415E+13
1399-08-10,1305898.74,6933280000,5.85854E+13
1399-08-11,1279862.72,5086260000,4.01927E+13
1399-08-12,1264477.63,7838650000,4.44525E+13
1399-08-14,1290571.39,5589860000,4.73322E+13
1399-08-17,1262887.13,5598080000,3.1877E+13
1399-08-18,1240523.77,1170350000,1.33961E+13
1399-08-19,1215163.85,5518520000,4.07875E+13
1399-08-20,1211941.16,8521750000,5.21414E+13
1399-08-21,1221074.76,9367610000,6.64453E+13
1399-08-24,1247649.18,4521190000,4.95366E+13
1399-08-25,1257356.86,13871540000,1.05073E+14
1399-08-26,1273847,7337930000,4.87085E+13
1399-08-27,1296947.08,1851930000,2.27106E+13
1399-08-28,1345301.35,0,0
1399-09-01,1366535.22,20116810000,1.70552E+14
1399-09-02,1358847.53,17219670000,1.39583E+14
1399-09-03,1375541.27,11354280000,1.04943E+14
1399-09-04,1357108.63,22489300000,1.82848E+14
1399-09-05,1367248.83,14956250000,1.42438E+14
1399-09-08,1390772.78,17788430000,1.52472E+14
1399-09-09,1427278.12,15880800000,1.45532E+14
1399-09-10,1465975.32,14693390000,1.50379E+14
1399-09-11,1473667.25,12838260000,1.40791E+14
1399-09-12,1470980.09,14136850000,1.38843E+14
1399-09-15,1490676.82,10878790000,1.10864E+14
1399-09-16,1523108.49,12970730000,1.42539E+14
1399-09-17,1512891.88,22100080000,1.79029E+14
1399-09-18,1507498.69,14046150000,1.29597E+14
1399-09-19,1506217.27,12386900000,1.41331E+14
1399-09-22,1527451.83,15212040000,1.56211E+14
1399-09-23,1515759.37,12198220000,1.37829E+14
